Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата	Тип даты
52.58446	39.5425	Забава	60 лет СССР проспект, вл. 36, Липецк 398055 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
52.58446	39.5425	Забава	60 лет СССР проспект, вл. 36, Липецк 398055 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
52.58446	39.5425	Забава	60 лет СССР проспект, вл. 36, Липецк 398055 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
52.58446	39.5425	Забава	60 лет СССР проспект, вл. 36, Липецк 398055 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
52.58446	39.5425	Забава	60 лет СССР проспект, вл. 36, Липецк 398055 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
52.58446	39.5425	Забава	60 лет СССР проспект, вл. 36, Липецк 398055 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
52.58446	39.5425	Забава	60 лет СССР проспект, вл. 36, Липецк 398055 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
52.58446	39.5425	Забава	60 лет СССР проспект, вл. 36, Липецк 398055 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
52.61257	39.60453	Хмельбург	ул. Желябова, д. 16, Липецк 398050 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
52.61791	39.58238	Гаштет	Космонавтов, 98, Липецк 398042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
52.62171	39.56761	Янтарный Двор	Терешковой, 5/1, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
52.61725	39.569866	Mybox	улица Космонавтов, 28, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
52.61725	39.569866	Mybox	улица Космонавтов, 28, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
52.61725	39.569866	Mybox	улица Космонавтов, 28, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
52.61725	39.569866	Mybox	улица Космонавтов, 28, Липецк 398016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
