category,city,name,region,subcategory,tags
Рестораны,Рестораны Москвы,Кафе АндерСон,Москва,,
Рестораны,Рестораны Москвы,Джонджоли,Москва,,
Рестораны,Рестораны Москвы,Золберг паб & клуб,Москва,,
Рестораны,Рестораны Москвы,Florentini City Cafe,Москва,,
Рестораны,Рестораны Москвы,Конверсейшн,Москва,,Кафе
Рестораны,Рестораны Москвы, Югос,Москва,,
Рестораны,Рестораны Москвы,Бургер и Пиццони,Москва,,
Рестораны,Рестораны Москвы,Чайковский,Москва,,Кафе
Рестораны,Рестораны Москвы,Plov Project,Москва,,
Рестораны,Рестораны Москвы,Примавера,Москва,,
Рестораны,Рестораны Москвы,Иль Бароло,Москва,,
Рестораны,Рестораны Москвы,Ароматная река,Москва,,
Рестораны,Рестораны Москвы,Яръ,Москва,,
Рестораны,Рестораны Москвы,Howard Loves Craft,Москва,,"Бар,Паб"
Рестораны,Рестораны Москвы,Нью-Йорк Стейкхаус,Москва,,
Рестораны,Рестораны Москвы,ДАБЛБИ,Москва,,Кафе
Рестораны,Рестораны Москвы,Кулинарная Лавка Братьев Караваевых,Москва,,Фастфуд
Рестораны,Рестораны Москвы,Гудман,Москва,,
Рестораны,Рестораны Москвы,Седьмое небо,Москва,,
Рестораны,Рестораны Москвы,udcкафе,Москва,,Кафе
Рестораны,Рестораны Москвы,Nofar,Москва,,
Рестораны,Рестораны Москвы,Tin Woodman Bar,Москва,,Бар
Рестораны,Рестораны Москвы,Хищник Стейкs & Burgers,Москва,,Бар
Рестораны,Рестораны Москвы,Корчма Тарас Бульба,Москва,,
Рестораны,Рестораны Москвы,Труффальдино,Москва,,
Рестораны,Рестораны Москвы,Пончики,Москва,,
Рестораны,Рестораны Москвы,Burger Heroes,Москва,,Фастфуд
Рестораны,Рестораны Москвы,Охота мяса,Москва,,
Рестораны,Рестораны Москвы,Русский ресторан,Москва,,
Рестораны,Рестораны Москвы,Шоколад,Москва,,
Рестораны,Рестораны Москвы,Красная Площадь дом 1,Москва,,
Рестораны,Рестораны Москвы,Florentini City Cafe,Москва,,
Рестораны,Рестораны Москвы,"Бар-буфет ""Николай""",Москва,,"Бар,Кафе"
Рестораны,Рестораны Москвы,Connolly Station,Москва,,Бар
Рестораны,Рестораны Москвы,Ketch Up Pokrovka,Москва,,"Бар,Паб"
Рестораны,Рестораны Москвы,Джонджоли,Москва,,
Рестораны,Рестораны Москвы,PUNCH & JUDY PUB,Москва,,"Бар,Паб"
Рестораны,Рестораны Москвы,Дом 12,Москва,,
Рестораны,Рестораны Москвы,Maritozzo,Москва,,
Рестораны,Рестораны Москвы,Кабинет,Москва,,
Рестораны,Рестораны Москвы,Ла Специя,Москва,,
Рестораны,Рестораны Москвы,Риал Фуд Ресторан Гриль,Москва,,
Рестораны,Рестораны Москвы,NUDE,Москва,,Кафе
Рестораны,Рестораны Москвы,Wino Bar,Москва,,Бар
Рестораны,Рестораны Москвы,Московское Небо,Москва,,
Рестораны,Рестораны Москвы,Community,Москва,,"Бар,Паб"
Рестораны,Рестораны Москвы,Ритм Блюз Кафе,Москва,,"Бар,Кафе"
Рестораны,Рестораны Москвы,Si Pizza,Москва,,
Рестораны,Рестораны Москвы,Пицца Пеппе,Москва,,
Рестораны,Рестораны Москвы,Вилладж Китчен,Москва,,
Рестораны,Рестораны Москвы,KU: Рамен Изакая Бар,Москва,,
Рестораны,Рестораны Москвы,Оранжерея,Москва,,
Рестораны,Рестораны Москвы,На мельнице,Москва,,
Рестораны,Рестораны Москвы,Дабл Би,Москва,,Кафе
Рестораны,Рестораны Москвы,Наш Бараш,Москва,,
Рестораны,Рестораны Москвы,Пиацца Итальяна,Москва,,
Рестораны,Рестораны Москвы,16 Тонн Арбат,Москва,,
Рестораны,Рестораны Москвы,Лобби Бар в Отеле Moscow Marriott Royal Aurora,Москва,,Паб
Рестораны,Рестораны Москвы,Аддис Абеба,Москва,,Кафе
Рестораны,Рестораны Москвы,Дурдинъ,Москва,,"Бар,Паб"
Рестораны,Рестораны Москвы,Хинкали Gали,Москва,,"Бар,Паб"
Рестораны,Рестораны Москвы,Даблби,Москва,,
Рестораны,Рестораны Москвы,Граф Орлов,Москва,,
Рестораны,Рестораны Москвы,Ресторан Бифштекс,Москва,,
Рестораны,Рестораны Москвы,Пикколино,Москва,,
Рестораны,Рестораны Москвы,Жасмин корейский ресторан,Москва,,
Рестораны,Рестораны Москвы,Розмарин,Москва,,
Рестораны,Рестораны Москвы,Сова и Медведь Винный Бар,Москва,,Бар
Рестораны,Рестораны Москвы,Brawler's Pub,Москва,,Бар
Рестораны,Рестораны Москвы,Humans - Seafood Bar,Москва,,
Рестораны,Рестораны Москвы,Кафе Соседи,Москва,,
Рестораны,Рестораны Москвы,Kolpak Pub,Москва,,
Рестораны,Рестораны Москвы,Laffa Laffa,Москва,,
Рестораны,Рестораны Москвы,Джимми Ли,Москва,,
Рестораны,Рестораны Москвы,Жан-Жак,Москва,,
Рестораны,Рестораны Москвы,Тануки на Пятницкой 53,Москва,,
Рестораны,Рестораны Москвы,Кларк Ки,Москва,,
Рестораны,Рестораны Москвы,Мама Будет Рада,Москва,,
Рестораны,Рестораны Москвы,Волковская - бар на Арме,Москва,,
Рестораны,Рестораны Москвы,Ла Маре,Москва,,
Рестораны,Рестораны Москвы,Ян Примус,Москва,,
Рестораны,Рестораны Москвы,Кафе Арарат,Москва,,Кафе
Рестораны,Рестораны Москвы,Ещё парочку,Москва,,Бар
Рестораны,Рестораны Москвы,Hills,Москва,,
Рестораны,Рестораны Москвы,Теремок,Москва,,Фастфуд
Рестораны,Рестораны Москвы,Мята Edition,Москва,,
Рестораны,Рестораны Москвы,Джон Донн,Москва,,Бар
Рестораны,Рестораны Москвы,Мама Миа,Москва,,Паб
Рестораны,Рестораны Москвы,Маяк,Москва,,"Бар,Кафе"
Рестораны,Рестораны Москвы,Тоже Паб,Москва,,Бар
Рестораны,Рестораны Москвы,Ментано кафе,Москва,,
Рестораны,Рестораны Москвы,Жан-Жак,Москва,,
Рестораны,Рестораны Москвы,Ле Ресторан,Москва,,
Рестораны,Рестораны Москвы,Грабли,Москва,,Фастфуд
Рестораны,Рестораны Москвы,Брюс Ли,Москва,,
Рестораны,Рестораны Москвы,Остерия Итальяна,Москва,,
Рестораны,Рестораны Москвы,Tokyo Bay,Москва,,
Рестораны,Рестораны Москвы,Кулинарная лавка братьев Караваевых,Москва,,
Рестораны,Рестораны Москвы,Coffee Bean,Москва,,Кафе
Рестораны,Рестораны Москвы,Дом Актера,Москва,,
Рестораны,Рестораны Москвы,Московский Международный Дом Музыки,Москва,,
Рестораны,Рестораны Москвы,Латук,Москва,,
Рестораны,Рестораны Москвы,Craft & Draft Pub,Москва,,
Рестораны,Рестораны Москвы,Хлеб Насущный,Москва,,
Рестораны,Рестораны Москвы,Березовая рощашш ПКиО,Москва,,
Рестораны,Рестораны Москвы,Карлсон,Москва,,
