Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
55.8259	37.62526	Mezzo Forte	Останкинская 1-я ул., д. 53, Москва Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76005	37.596493	Coco Lambert	ул.Малая Бронная 13, Москва 123104 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.53663	37.66117	Сказка Востока	Петровский проезд, 26А, Видное 142702 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
56.30212	38.13593	Кофе с совой	Кооперативная,  д.3А, Сергиев Посад 141300 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.868526	37.590588	Сварня	ул. Декабристов, д. 12 (ТЦ "Золотой Вавилон", 2 этаж), Москва 127562 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77771	37.62204	Федерико	Олимпийский проспект, 16/2, Москва 129090 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
56.02468	37.4776	Diamant	Московская 1 а, Лобня 141730 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.770763	37.608166	32.05	Каретный Ряд ул., 3 Garden Hermitage, Москва 127006 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.53733	37.19669	Дворянский	Наро-Фоминский р-н, дер. Рогозинино, Москва Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.74394	37.657085	VIP Lounge	Большой Дровяной пер., 8/1, Москва 109004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.58824	37.48908	Тейк Файв	Большая Полянка ул., 1/3, Москва 119017 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.730167	37.625645	Игристый	Пятницкая,  82/34/1, Москва 115184 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.758743	37.59584	Хлеб Насущный	Ул. Спиридоновка, 12, Москва 123001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76443	37.65657	Пробка	Старая Басманная, 6/3, Москва 105064 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.38354	36.73002	Ташир-пицца	ул. Ленина, 8, Наро-Фоминск 143306 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.78992	37.799416	Шоколадница	ул.9-я Парковая, 30, Москва 105077 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77042	37.59186	Вкусная история	ул. 1-я Брестская, 10-4, Москва Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.757378	37.60245	Хлеб и Вино	ул. Большая Никитская, 22\\2, Москва 125009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.806973	37.583168	MELT ME Grilled Cheese Sandwich	Новодмитровская, 1/9 ХЛЕБОЗАВОД N9, Москва 127015 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.7413	37.65881	Герберг	Таганская, 1/2/2, Москва 109004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77799	37.63768	Hi Garden	Ботанический переулок,  5, Москва 129090 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.74467	37.56577	Пицца Соле Мио	Киевского Вокзала площадь, 2, Москва 121059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.799736	37.504456	Пиццерия Антонио	ул. Алабяна, 13/2, Москва 125252 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.55087	37.69938	Бистро Пронто	Солнечный микрорайон, д. 10, Видное Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.845097	37.67056	Кафе Garden Cafe	пр. Мира, 26, стр.1, Москва 119571 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77052	37.61186	Республика Шаварма	ул. Каретный ряд, 3, Москва 127006 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.755775	37.627876	Бар Cabinet Bar	Малый Черкасский пер., 2, 2 этаж Maliy Cherkasskiy pereulok, 2, 2-nd floor, Москва 109012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.61742	37.50672	Теремок	Новоясеневский проспект, д. 1 (ТРЦ "Спектр"), Москва 117574 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77301	37.6144	Двор	Садовая-Самотечная ул., 20/1, Москва 127051 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.778526	37.479633	Тануки	ул. Народного Ополчения, 22, Москва 123423 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.7408	37.65759	KFC	ул. Таганская, 1, стр. 2, Москва 109147 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.790382	37.531822	Forte Bello	Ходынский бульвар, 4 ТЦ Авиапарк, 4 этаж, Москва 125167 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.089874	38.77115	Мясо и Угли	ул. Гагарина, д. 68, Коломна 140407 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.69082	37.8588	Кахети	Генерала Кузнецова, 12, Москва 109156 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.71101	37.60302	СолоЛаки	Орджоникидзе, 11,  стр. 40, Москва 115419 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.68756	37.5434	Сабвей	Ленинский проспект, 70, Москва 119261 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.70794	37.65679	Кофе Хауз	ул. Мастеркова 6, вл. 6а, стр. 5, Москва 495 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75832	37.61134	Урюк	Тверская ул., 18 к.1, Москва 125375 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.72114	37.584476	Фитиль клуб	Фрунзенская набережная, д. 12, Москва 119270 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.70882	37.57604	JU-JU Lounge & Bar	Косыгина ул., 15 (г-ца "Корстон"), Москва 119334 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.769814	37.597794	Первая Пироговая Мануфактура	Триумфальная площадь 1, Москва Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.79044	37.50152	Burger King	Маршала Бирюзова, 32, Москва 123060 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.88003	38.45818	#proСчастье	Тихая, 1А, Ногинск 142406 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.73105	37.66076	KFC	Крутицкий 3-й пер, 18, Москва 109044 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.46954	37.0272	Фэмили Гардэн	ул. 1ая - Парковая, 26 Глаголево-парк, Селятино Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.66475	37.46369	777	Тропаревская, 4, Москва 119602 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.72013	37.822193	10/6	Вешняковская, 22а, Москва 111395 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.654083	37.764053	Red Cat Pub	ул. Братиславская, 26, Москва 109469 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
