Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
61.87586	33.15346	Angenlahti	Angenlahti Village, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.96027	34.66182	Guest House Svobody	ul. Svobody dom 4, Кемь 186610 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.451073	35.842354	Chornyye Kamni	Shkolnaya Ulitsa 45, Пяльма 186185 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.93042	32.87654	Guest House Lagilamba	Lagilamba, Вешкелица 186877 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.915104	32.8085	Guest House on Mira 19	Ulitsa Mira 19 Chastnyi Dom 2 Etazha, Вешкелица 186877 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.56796	32.8377	Khutor Rybaka	Vedlozero Dom 2, Велдозеро 186143 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.302883	34.596516	Karjala Hotelli Vuokkiniemi	Ватнаволок 186200 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.77821	33.807987	Guest House Soivazh	406th Km of the Kola Highway Saint Petersburg-Murmansk, п. Матросы 186131 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.57693	31.4718	Оружейник	Пионерская, 11, Энгозеро 186655 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78396	34.34741	Mini-Hotel Tourist	Krasnoarmeyskaya Street 33, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.79053	34.36671	Hotel Verhovie	ulitsa Biricheva 11, Шуя 185504 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78254	34.360313	U Samogho Oziera	Melent'yevoy Ulitsa 1, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78942	34.33076	Guest house on Muezerskaja	ul. Muezerskaja, house 100, Петрозаводск Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.785736	34.32716	Location Home	Perevalochnaya 24, Петрозаводск 185002 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78743	34.32876	Островок	ул. Островского, д. 28, Петрозаводск 185002 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78394	34.36621	Деревня Александровка	Гоголя, 58, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.669167	34.169724	Gostevoy Dom Na Beregu	Lososinnoye Sanatoriy Profilaktoriy 17Km 1, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.75315	34.35884	Holiday Home Plotina	Komsomolskiy pr-kt 6, of 304, Петрозаводск 185026 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.779926	34.372868	Khostel Sampo	ul. Volodarskogo D. 25, 1 Ètaž, Петрозаводск 185003 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.894417	30.310867	Baza otdykha Alasari	1a Lesnaya, p. Ruskieala, Петрозаводск 186770 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.503757	35.057148	Гостевой дом «Онежский берег»	Ulitsa Naberezhnaya 12 Karelgranit, Петрозаводск 185512 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.76274	34.37518	Julius	Pitkyarantskaya Ulitsa, Петрозаводск 185026 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78824	34.3706	Метро	Дзержинского улица, д. 11, Петрозаводск 185031 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78134	34.349365	Гостиница №1	ул. Максима Горького 25а, Петрозаводск Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.79925	34.32056	Apartment on Krasnoflotskaya 34	ul. Krasnoflotskaya 34, Flat 3, Петрозаводск 185001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78287	34.32378	Guest House Na Chkalova 45A	Ulitsa Chkalova 45A, Apt. 71, Петрозаводск 185002 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.778347	34.351852	Эквадор	ул. Лососинская, 5, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78786	34.38623	Маски	пр-т Карла Маркса 3а, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78148	34.36383	Плотина	Антикайнена, 38, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78254	34.360313	Room House 9 Nights	28 Ulitsa Maksima Gor'kogo, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.762836	34.306023	Ritmy Mira Hostel	Korpus 2 Lososinskoe sh d. 38, Петрозаводск 185014 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78985	34.34453	Перекресток	Студенческий пер, 13а, Петрозаводск 185001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78388	34.35329	Хостел Jigowatt	ул. Анохина, д. 35 Entrance 3, floor 1, suite 12, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.8004	34.32253	Anima	St. Krasnoflotskaya 26, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78342	34.36549	Nine Nights Apartments	Ulitsa Gertsena, 35, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.781284	34.373817	Holiday Park Suysar	Prionezhskiy Rayon , Derevnya Suysar, Петрозаводск 185003 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.81023	34.32945	Friends Hostel	naberezhnaya Varkausa, Петрозаводск 185031 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.76453	34.349133	Гостиница Курган	Курганский проезд, д.3, Петрозаводск 185026 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.7778	34.35122	Mini-Hotel Heart of the City	ul. Lososinskaya 3, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.79279	34.37252	Prospekt	Prospekt Lenina 5, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.77898	34.39703	Витражи хозяйственно-расчетный комплекс	Промышленная улица, д. 9, корп. 1, Петрозаводск 185005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78158	34.34812	Inn No 1	Улица Максима Горького 25, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.76556	34.37432	Гостиница Анима	ул. Ровио, д. 12а, Петрозаводск 185026 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.79323	34.34814	Авиатор	Первомайский проспект, 74, Петрозаводск 185001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.310715	34.58213	Baza Otdykha Kareliya	Mestechko Vatnavolok, Илемсельга 186225 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.128223	34.28213	Territoriya Uyuta	Ulitsa Lesnaya, Янишполе 186206 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.24713	33.82943	Гостевой дом "Мунозеро"	Россия	Средства размещения	Гостиницы и санатории	2020-10-22
63.74341	34.30108	Домашняя	на берегу о. Выгозеро, Сегежа 186420 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
63.73737	34.28842	Recreation Center Vetrenyi Poyas	ul. Spiridonova, d. 5, Сегежа 186424 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.250305	33.81431	Baza Otdykha Tikhiy Bereg	Petrovskoe Selyskoe Poselenie, Мунозеро 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.889774	34.529343	Freegreen Cottages	Ялгуба 185502 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.021053	33.13858	Tourcomplex Kudama	ul. Mayskaya, 11, Кудамагуба 186135 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
63.687054	34.914894	Guesthouse Polga	Полга 186420 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.82617	34.76613	Guest House Sosnovka	Ulitsa Naberezhnaya 19, Повенец 186329 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
63.74574	34.31576	Росто	Лесная улица, д. 9, Сегежа 186420 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.200207	34.264194	Амадеус	Комсомольская улица, д. 11, Пудож 186150 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
60.978226	32.97869	Брусника	Ленина, дом 21, Олонец 186000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.56203	33.96231	База отдыха Медвежий угол	Заречная ул., д. 41, Тивдия 186220 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.90953	33.062862	Северное сияние	Syamozero Bank, Курмойла 186870 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.181957	34.61699	Guest House Gorka	Горка Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.76756	34.30494	Guest House Usadba	Sot Sputnik P. Meieri, Мейери 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.69087	33.61726	Guest House Polyana	Shkolnaya 12, Лахта 186135 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.427708	30.227358	Guest House Belyii Rosyi	Harviya, Лумиваара 186733 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.441273	30.15043	Baza Otdykha EсoVilla	Novay 1, Лумиваара 186733 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70253	33.6309	Турбаза Пряжинская	Улица Советская,102, Пряжа 186120 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.68943	33.617718	Заречная	Zarecnaya 6A, Пряжа 186120 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.43837	30.233675	Khutor Salokyla	Лумиваара 186733 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.43698	30.245325	Baza Otdykha Lumivaara	Harvia Village, Лумиваара 186724 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.689247	33.617264	Guest house Zarechnaya	Nina 6A, Пряжа 186120 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.134502	32.5042	Точка° НА' Карте	Рюттю Sortavala, Видлица 186007 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.86813	33.253242	Tourist Center Alekka	Alekka Village, Алекка 185030 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.64082	32.32581	Holiday Home Tulema	83 km along the road to Sortavala, Мандера 186148 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.079582	35.188183	Guest House Kizhianin	Ersenevo Village, Кижи 186318 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.508408	33.561108	Святозеро	ул. Сигнаволокская, 1, Сигнаволок 186122 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.936466	30.586403	Хостел Рускеала	Школьная, д.22, Рускеала 186759 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.05115	35.26291	Guest House V Seredke	Der Patanevshina, Кижи 186319 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.940006	30.586353	Hutor Mramornaya Gora	LESOPILNAYA7, Рускеала 186759 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.92966	30.597263	Camping Lesnaya Polyana	Ul. Shkolnaya, 6, Рускеала 186759 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.92326	30.56899	Baza otdykha Khieksielia	Poselok Ruskieala, Рускеала 186770 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.51205	30.20758	Ladoga-Marina	Zavodskaya 24, Лахденпохья 186730 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.295723	29.881775	Kurkiyoki Cottages	Priozerskoye Shosse 6, Куркиёки 186710 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.968563	30.569529	Inn Frants Ielof Sviennson	27 km Avtotrassy Sortavala, Рускеала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.236263	29.594599	Guesthouse Lambushka	Urochishche Za Ozerkom, Хийтола 186700 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.18064	29.865305	Guesthouse Asilan	Poselok Asilan, 186071 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.52844	30.17661	Polevaya 5	5 Polevaya Ulitsa, Ильинский 140120 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.052322	32.610348	Ozerny Dom	Olonetsky rayon, Ozernaya, Нурмойла 186004 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.4798	30.225054	Sorola Holiday Home	Сорола 186730 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.44711	33.956337	Park Hotel	Shuezero Village, 58 Belomorsky District, 186523 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.57597	31.48467	Dom	Shlyuz 12 kv.9, 186550 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.020294	32.71402	Карельские закаты	Инжунаволок на берегу  Сямозера Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.606995	34.66637	Комплекс апартаментов "Серебро Онеги"	ул. Ручейная, д.2, Уя 185510 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70274	30.6947	Карельский дом	Октябрьская, 11, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.95139	34.58679	Туркомплекс Кузова	ул. Фрунзе, д. 1, Кемь 186615 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
63.745323	31.944002	База отдыха "Талвисъярви"	Волома Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.90759	33.018	Парк-отель Сямозеро	д. Сяргилахта на берегу оз.Сямозеро, Петрозаводск 185030 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78595	34.36033	Центр	ул. Максима Горького, д. 25, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.92998	34.211285	Отель Верховье	ул. Биричева, 11, Шуя Россия	Средства размещения	Гостиницы и санатории	2020-10-22
63.74496	34.31797	Sampo Hotel	Sofetskaya 18a, Сегежа 186420 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.95479	34.57203	Мини-отель "Кемь"	пл. Кирова, 3, Кемь 186615 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.779266	30.997282	Vacation Home on Polevaya 9	Ulitsa Polevaya 9, Ляскеля 186804 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
66.29907	33.399017	Hotel Zolotaya Karelia	Пристань, Чкаловский 186673 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.52064	34.76004	Chaika	Oktiabr'skaia, 17, Беломорск 186500 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.718025	30.732784	Местечко Светлое	местечко Светлое, дом 7 а, Сортавала 186792 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.81674	34.24949	Sonya Mini-Gostinitsa	Sulazhgorskaya Ulitsa, Петрозаводск 185013 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.95715	32.9599	Guest House - Belye Nochi	80 км от г. Петрозаводска, Инжунаволок 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.08028	32.35661	Гостиница Карелия	ул. Шельшакова д. 1, Суоярви 186870 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.80422	36.54256	Karelonego Inn	Karla Marksa, 58, Пудож 186150 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.402317	35.8933	Guest House Potapych	пудожский р-н пяльма д.25, Пяльма 186185 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.25156	35.038303	Заонежье	с. Великая губа, Медвежьегорск 186314 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.162968	32.745144	Семиозерие	Сяндеба 186000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.71545	30.70361	Karelian Country House	Ulitsa Lesnaya 49, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.80522	34.33765	Гостевой дом в зоокомплексе Три медведя	Мурманская ул., 26, Петрозаводск Россия	Средства размещения	Гостиницы и санатории	2020-10-22
66.07347	33.04963	Khostel Severyanochka	Ulitsa Shmagrina 7A, Лоухи 186660 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.803883	34.282845	Гостевой дом "Радуга"	Ulitsa Pogranichnaya 25, Петрозаводск 185013 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78211	34.3473	Hostel Na Gorkogo 28	Maksima Gorkogo 28, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.701077	30.690159	City Camp	Суворова 1, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.788113	34.384098	Гостиница Маски	Карла Маркса проспект, д. 3А, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.62024	30.56291	Гостевой дом "Остров Мейери"	ул. Мейери, 16, Сортавала Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.76588	34.37688	Илма Апартаменты	ул. Ровио, д. 12а, Петрозаводск 185026 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.521324	30.207823	Eco Guest House	ул. Набережная, 1А, Лахденпохья 186730 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.821003	30.633987	База отдыха Рюттю	Поселок Рюттю, д. 30, Рюттю 186760 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.200565	29.734894	Мишкина Сказка	Центральная 3, Куликово 186701 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.950966	30.53433	Гостевой дом Вуара	Voknavolok d на окраине д. Вокноволок, д. Вокнаволок 186942 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.014606	32.63868	Guest Houses Alavoine	Starozavodskaia 2, Ильинский 186004 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78472	34.34798	Guest House on Prospekt Lenina	проспект Ленина 37, квартира 177, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.76182	34.444	Белые Ключи	Судостроительная, 30, Петрозаводск 185034 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.126923	34.015743	Деревня Александровка	Кончезеро 186202 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.91652	34.476837	Медвежонок	ул. Ленина, 37а, Медвежьегорск Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.80549	34.31935	Березовая роща	ул. Калевалы, 2, Петрозаводск 185001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.211124	29.85939	Lippola	Ul. Lesnaya, Dom 3, Тиурула 186700 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.745884	30.675177	Raduga Guest House	Sortavalskoe Shosse 15, Хелюля 186760 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
66.267525	33.053497	Гостевой дом в Чупе	улица Слюдяная, 15, Чупа Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.079227	35.188564	Kizhi Grace Guest House	Ersenevo Village, Кижи 186319 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.80549	34.31935	Гостиница "Берёзовая роща"	ул. Калевалы, 2, Петрозаводск 185001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.96038	32.97194	База отдыха Инжунаволок	Инжунаволок Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78703	34.31314	Уют Плюс" гостиница	Крылова улица, д. 6, Петрозаводск 185007 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.57707	30.218521	Кемпинг-Отель Хюгге	Парконмяки, Лахденпохья 186724 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.76846	34.38562	Хостел "Кижи"	ул. Балтийская, 20, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.93211	30.58966	Гостиничные номера при лютеранской церкви	Школьная ул., Рускеала Россия	Средства размещения	Гостиницы и санатории	2020-10-22
63.73889	34.31249	Дворянское-Гнездо Отель	ул. Ленина, 3, Сегежа 186420 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.781776	30.782927	Дом творчества композиторов Сортавала	Poselok Kiryavalakhti, 1 Glavniy korpus (dom Tvorchestva Kompozitorov), Сортавала 186760 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.99124	34.7867	Причал	ул.Набережная д.1 п. Рабочеостровск, Кемь 186615 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.4294	30.230177	Аннилахти	Карелия, Лахденпохский район, район п.Харвия, д.1, Лумиваара 186733 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.91357	34.57577	Гостевой дом Белые ночи	ул. Ленина, 10, Медвежьегорск 186350 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.80176	36.53334	Гостевой дом У Натальи	ул. Комсомольская, 74, Пудож Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.552944	30.189308	Дом в Акуловке	Садоводство Витамин 1, Лахденпохья 186730 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70253	33.6309	Гостиница "Пряжа"	ул. Советская, д. 81, Пряжа 186120 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.388588	30.945175	гостиница "Зимняя"	ул. Центральная, д.4, Валаам 186756 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.58821	30.60042	Хозяюшка	улица Лазарева, д. 4, Костомукша Россия	Средства размещения	Гостиницы и санатории	2020-10-22
60.819656	32.81742	Обжанка	Устье р. Обжанки, Обжа 186020 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.15896	33.98403	Турбаза Зайкина Дача	деревня Тюппега, Тюппега 186207 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.557648	30.416151	Меклахти	Кортела Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.02201	34.114265	Калевала Парк отель	Kosalma Village, Косалма 185504 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.81522	34.10374	Вилга	Прионежское шоссе,1Б, Петрозаводск 185507 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.939903	30.591	Хутор "Мраморная гора"	ул. Лесопильная 7, Рускеала 186759 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
41.00986	28.95707	Малая медвежка	ул. Чкалова, 30, Медвежьегорск 186350 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78278	34.397923	Карелия Хостел	ул. Ригачина 20А, Петрозаводск 185005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
41.00986	28.95707	Туркомплекс Алекка	Эссойла 186137 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.97559	35.20599	Гостевой комплекс Остров	Онежское озеро, 123592 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.77873	34.35537	Турист Инн	улица Красноармейская, 33, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.577385	30.468346	Forrest Lodge Karelia	Реускула 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.901928	30.752264	Soul Camp	озеро Вахваярви Vakhvayarvi Lake, Рускеала 194291 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.80049	34.30383	Белые Ночи	улица Халтурина, д. 13, Петрозаводск 185013 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.336514	34.015854	База отдыха "Кемпинг Сандал"	Сопоха 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.517155	30.20289	Карлен	ул. Набережная, д. 2-А, Лахденпохья 186730 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70143	30.688782	Сеурахуоне	ул. Карельская, д.22, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.945625	30.580404	БАЗА ОТДЫХА  Рускеала	на берегу озера Ханки, Рускеала 186759 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70141	30.68999	Hostel Lampo	ул. Ленина, дом 6а, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.75783	34.43547	Коттедж	ул. Водников, 5, Петрозаводск 185034 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.05115	35.26291	Гостевой дом Елупова «Кижская благодать»	д. Ерсенево, Кижи Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.52121	34.757877	Отель "Гандвик"	Первомайская улица, д. 18, Беломорск 186500 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.242256	35.872295	Лопский берег	3 км от села Колежма, Колежма 186500 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.137062	34.0061	Кивач	пл. Ленина, д. 5, Кондопога 186220 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.792656	34.37369	Harland	Kuybysheva, 17, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.76564	34.39065	Гостевой дом "Вилла Айно"	ул. Ильича, 53, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.20565	34.250393	База отдыха "Шишки" Карелия	501-й км Мурманского шоссе оз. Сундозеро, Кондопога Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.81463	36.534317	Мотель Уют	ул. Комсомольская, 65, Пудож 186150 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.124794	30.755363	Отель-клуб "Гардарика"	7-й км. а/д Вяртсиля – Суйстамо, пгт Вяртсиля 186757 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.67976	30.755436	Мини-отель Ламберг	п. Ламберг, д. 44, Сортавала 186792 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
66.25533	31.10318	Ниска	ул. Зеленая, д. 2а, Пяозерский 186665 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.773594	34.29506	Гостевой дом Солнечный	ул. Солнечная, д.4а, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.82809	30.646166	Точка на карте	Рюттю 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.65194	30.687996	Дача Винтера	Тарулинна 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70719	30.71946	Гостевои Дом Ника	Ulitsa Pervomayskaya 59A, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.717396	30.993025	Resort Village Hijdenselga	Ulitsa Zarechnaya, Ляскеля 186804 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.167034	35.79166	Guesthouse Peschanoe	Derevnya Peschanoe, Dom 90, Песчаное 186183 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.425095	33.981674	Туристическая база "Шуезеро"	ул. Лехтинская, 1, Пушной 186523 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.10586	34.271847	Gostinitsa Yanishpole	Ulitsa Dorozhnaya 29, Янишполе 186206 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70496	30.684	София	ул. Гагарина , 15, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.29757	32.09631	Вегарус	ул. Заречная, д.1, Вегарус 186862 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70758	30.72399	Guest house Rantatalo	Ulitsa Priozernaya 6, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.126156	34.28683	У Плотника	мыс Мережнаволок, Янишполе 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.782654	34.313736	Отель Ладога	г.Петрозаводск Олонецкая 81, Петрозаводск 185002 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.593555	31.429253	База отдыха Длинный Берег	улица Ленина, 178, Питкяранта Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.203583	34.254322	Карелия	площадь Ленина, д. 5, Кондопога 186220 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
