Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
53.1791	50.08683	Пена	Чапаевская, 201, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.17808	50.07662	Атриум	Алексея Толстого, 99, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.200947	50.12379	Cozy кафе	Чкалова, 72, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53718	49.27705	Папа Пекарь	Революционная, 52а, Тольятти 445028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.50432	49.39111	Крошка Япошка	Ленинградская, 55, Тольятти 445021 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53718	49.27705	Додо Пицца	ул. Революционная, 52A, Тольятти 445026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19957	50.105984	Корж Кофе & Десерты	Ульяновская,  19, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20633	50.12784	KFC	ул. Ново-Садовая, 160, Самара 443011 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18647	50.08843	Жили-Были	ул. Куйбышева, 81, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54426	49.36293	МакДоналдс	Льва Яшина, 14, Тольятти 445047 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.42609	49.53588	Волжанка	ул. Морквашинская д.40, Жигулевск 445359 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18053	50.10344	Флагман	Братьев Коростелевых, 15, Самара 443020 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19204	50.11443	Три кокоса	Красноармейская,  19, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21258	50.22939	Фон Вакано 1881	Вольская ул., 25, Самара 443063 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.16055	48.46216	Винтаж	ул. Победы,  д. 12, Сызрань 446026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18959	50.08371	Додо пицца	ул. Ленинградская, 29, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.206738	50.19653	IPho Cafe	Дыбенко, 30, Самара Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20823	50.13156	McDonald's	ул. Ново-Садовая, 160M ТЦ Мегасити, Самара Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18959	50.08371	Friends фуджи суши	Ленинградская, 60, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20449	50.15967	Винил	Московское шоссе, 4в, Самара 443013 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21137	50.19185	Шашлык Хаус	ул. Авроры, 148A, Самара 443045 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20926	50.12018	Farrini	Лесная, 31, Самара 443110 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.201443	50.1005	Пастернак	Волжский проспект, дом 6, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.17903	50.08549	Баскин Роббинс	Фрунзе, 96, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53718	49.27705	Имбирь	Революционная, 52Б, Тольятти 445028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19764	50.15788	Камеди Кафе	ул.Тухачевского 90А, Самара 443013 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.1879	50.08882	Блинка	Куйбышева, 80, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20581	50.17834	Шелк	Дыбенко, 62, Самара 443067 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51097	49.4156	Гамбургерная	Гагарина, 7, Тольятти 445017 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20858	50.20959	Elephant Street	ул.Майкопская 12, Самара 443067 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20615	50.12491	Craft Burgers	ул. Ново-Садовая, 27, Самара 443110 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21687	50.25673	Вахтангури	ул. Победы, 102 , Самара 443009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51509	49.3014	День & Ночь	Фрунзе, 8, Тольятти 445051 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.2332	50.200672	Фо Ми	Московское Шоссе, 81б, Самара 443082 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21394	50.14569	Сквозняк	Ново-Садовая, 106г, Самара 443068 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53492	49.28082	Verona	Юбилейная, 40, Тольятти 445057 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19389	50.0888	Steak House RIBAY	Максима Горького, 117, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20449	50.15967	Блинка	Московское шоссе, 15Б, Самара 443080 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19427	50.18008	Макхолл	ул. Революционная, 146В, Самара 443093 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.26682	50.25942	Парадиз	ул.Алма-Атинская 101, Самара 443106 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18926	50.11638	Имбирь	Красноармейская, 101, Самара 443041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.16015	48.4796	Суши вёсла	Московское шоссе, 1, Сызрань 446026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19989	50.09541	Сицилия	Вилоновская, 139а, Самара 443030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54367	49.38491	МакДоналдс	Автозаводское шоссе, 6, Тольятти 445004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
