с0_id,с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
305143,2020-12-15,Камчатский край,Петропавловск-Камчатский,Отели,,,Гостиница Авача (Best Eastern),"Ленинградская улица, д. 61, Петропавловск-Камчатский 683000 Россия",53.037373,158.6561
19545210,2020-12-15,Камчатский край,Паратунка,Отели,,,Тайны Камчатки,"Елизова 6, Паратунка 684034 Россия",52.96394,158.25388
2697720,2020-12-15,Камчатский край,Петропавловск-Камчатский,Отели,,,Петропавловск,"Карла Маркса проспект, д. 31А, Петропавловск-Камчатский 683031 Россия",53.06692,158.62622
6536949,2020-12-15,Камчатский край,Петропавловск-Камчатский,Отели,,,"Мини-отель ""Начальник Камчатки""","ул. Ленинградская, д.14а, Петропавловск-Камчатский 683000 Россия",53.031338,158.63799
13484599,2020-12-15,Камчатский край,озеро Микижа,Отели,,,Лагуна,"ул. Невельского, 6, озеро Микижа 684000 Россия",52.9986,158.22609
8402648,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Планета Блинная,"Лукашевского, 5, Петропавловск-Камчатский 683024 Россия",53.06059,158.63647
8402649,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Планета-Пицца,"Лукашевского, 5, Петропавловск-Камчатский 683024 Россия",53.05909,158.6325
8426411,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Арзу,"50 лет Октября проспект, д. 14/2, Петропавловск-Камчатский Россия",53.05168,158.64377
8402723,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,Кафе,Узбекская Кухня,"Тушканова, 3, Петропавловск-Камчатский 683031 Россия",53.06267,158.62863
8402622,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,Кафе,Милк Кафе,"Победы проспект, 67/2, Петропавловск-Камчатский Россия",53.06957,158.61427
15037989,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Pastrami Kamchatka,"Карла Маркса проспект, 23 АТОМ Бизнес-центр, Петропавловск-Камчатский 683031 Россия",53.06649,158.63832
6351430,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,МаккамБургер,"ул. Ленинградская, 74, Петропавловск-Камчатский Россия",53.031654,158.6385
6407367,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Бульвар,"Победы проспект, 67 здание Шамсы, Петропавловск-Камчатский 683902 Россия",53.07079,158.58783
8402533,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Синнабон,"Победы проспект, 67, Петропавловск-Камчатский Россия",53.071503,158.58784
7602618,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Апельсин,"ул. Пограничная, д. 13 1 этаж; центр Вега, Петропавловск-Камчатский Россия",53.03693,158.65875
7187371,2020-12-15,Камчатский край,Елизово,Рестораны,,,Фишери,"ул. Виталия Кручины, д. 3, Елизово Россия",53.189987,158.38791
8439489,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Макс-Пицца,"ул. Лукашевского, д. 2/1, Петропавловск-Камчатский Россия",53.05904,158.63248
8402607,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Квартал,"Лукашевского, 9, Петропавловск-Камчатский 683024 Россия",53.06059,158.63647
17539787,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Gotcha Comfort Food&Drink,"Топоркова,  9/10, Петропавловск-Камчатский 683031 Россия",53.06203,158.61829
5599899,2020-12-15,Камчатский край,Елизово,Рестораны,,Бар,Старый Замок,"ул. Завойко, д. 123, Елизово 684007 Россия",53.188522,158.38246
6438159,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Петровский,"ул. Ленинградская, д. 27, Петропавловск-Камчатский Россия",53.031654,158.6385
8402549,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Экоlife,"Космический проезд, 3а, Петропавловск-Камчатский Россия",53.05677,158.66588
8281805,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Алхимик,"ул. Пограничная, д. 1/1 3 этаж; ТЦ Галант-Plaza, Петропавловск-Камчатский 683032 Россия",53.036842,158.65996
17325824,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,Бар,Gate 917,"Тушканова, 3, Петропавловск-Камчатский 683031 Россия",53.05944,158.63164
13088062,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Кэлылан,"Улица Тельмна, 42/1, Петропавловск-Камчатский Россия",53.05078,158.63905
5508925,2020-12-15,Камчатский край,Елизово,Рестораны,,Паб,Экселленс,"ул. Ленина, д. 5а, Елизово Россия",53.18417,158.38885
13167899,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,Бар,Butcher,"проспект 50-летия Октября 10А, Петропавловск-Камчатский 683024 Россия",53.05364,158.63982
8365837,2020-12-15,Камчатский край,Елизово,Рестораны,,,Озеро,"Садовое кольцо, д. 1, Елизово Россия",53.208504,158.41028
12708681,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,КАМЧАТКА Local Kitchen,"ул. Академика Королева, 65, Петропавловск-Камчатский 683009 Россия",53.05633,158.65022
4224274,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Суши бар Киото,"Ленинская ул., д. 32, Петропавловск-Камчатский 683000 Россия",53.01478,158.64969
4028509,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Сан Марино,"Карла Маркса проспект, д. 29/1, Петропавловск-Камчатский 683002 Россия",53.06547,158.62688
7698396,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,Бар,Harat's pub (Хэрат'с Паб),"ул. Пограничная, 17, Петропавловск-Камчатский Россия",53.036285,158.66478
7647375,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,Фастфуд,Бистро,"ул. Ленинская, д. 62, Петропавловск-Камчатский Россия",53.02252,158.64685
6589707,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Да Винчи,"50 лет Октября проспект, д. 16/1, Петропавловск-Камчатский Россия",53.05696,158.63452
6375835,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Korea House,"ул. Ленинская, д. 26, Петропавловск-Камчатский Россия",53.013435,158.65022
6401058,2020-12-15,Камчатский край,Раздольный,Достопримечательности,Природа и парки,Горячие источники и гейзеры,Лечебно-оздоровительный комплекс «Зеленовские озерки»,"ул. Таежная, 2 Елизовский район, Раздольный 684020 Россия",53.28766,158.34877
