с0_id,с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
8763732,2020-12-15,Калининградская область,Калининград,Рестораны,,,"МАМА, кафе","проспект Победы, 1, Калининград 236010 Россия",54.71985,20.477297
13309996,2020-12-15,Калининградская область,Гусев,Рестораны,,"Кафе,Фастфуд",Burger Club,"ул. Победы, 13, Гусев 238050 Россия",54.59005,22.1991
3778731,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,Дон Ченто,"Красная ул., 142, Калининград 236023 Россия",54.738094,20.473812
10717927,2020-12-15,Калининградская область,Калининград,Рестораны,,,Папаша Беппе,"Ул. Генерала Челнокова, 18Б, Калининград 236001 Россия",54.737514,20.490166
6743777,2020-12-15,Калининградская область,Балтийск,Рестораны,,"Бар,Паб",Бар на Гвардейском бульваре,"Гвардейский бульвар, 22а, Балтийск 238521 Россия",54.66433,19.90774
6129796,2020-12-15,Калининградская область,Гурьевск,Рестораны,,,LaBelle,"Калининградское шоссе, 15, Гурьевск 238300 Россия",54.778343,20.61826
8348854,2020-12-15,Калининградская область,Балтийск,Рестораны,,,Пицца Лайт,"Ленина проспект, 50, Балтийск 238520 Россия",54.64386,19.89263
19897157,2020-12-15,Калининградская область,Балтийск,Рестораны,,,Konigsbacker,"ул. Егорова, 10а, Балтийск 238527 Россия",54.65949,19.909945
6129854,2020-12-15,Калининградская область,Калининград,Рестораны,,,Успех,"Горького, 55, Калининград 236029 Россия",54.72156,20.50925
20328361,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,Kaffein,"Пр-кт Мира, 69, Калининград 236022 Россия",54.721096,20.470758
10492377,2020-12-15,Калининградская область,Зеленоградский район,Рестораны,,Кафе,Дача,"ул. Володарского, 32, Зеленоградск 238530 Россия",54.9653,20.48721
17425560,2020-12-15,Калининградская область,Калининград,Рестораны,,,Суши Wok,"Толбухина, 10, Калининград 236003 Россия",54.706425,20.575838
8346467,2020-12-15,Калининградская область,Калининград,Рестораны,,,Fishbone Гриль&Бар,"Ленинский проспект, 16 3 этаж, Калининград 236006 Россия",54.71423,20.505096
14989003,2020-12-15,Калининградская область,Калининград,Рестораны,,,Папаша Беппе,"Аксакова, 125, Калининград 236003 Россия",54.71067,20.56752
4211407,2020-12-15,Калининградская область,Зеленоградский район,Рестораны,,Бар,Амбар Кафе,"ул. Володарского, 30, Зеленоградск 238530 Россия",54.965954,20.48935
6129721,2020-12-15,Калининградская область,Калининград,Рестораны,,,Карусель,"ул. Дмитрия Донского, 7, Калининград 236022 Россия",54.71606,20.48872
12388654,2020-12-15,Калининградская область,Гурьевск,Рестораны,,,Фазенда,"ул. Новая, 5, Гурьевск 238300 Россия",54.77468,20.60453
14989042,2020-12-15,Калининградская область,Калининград,Рестораны,,,Папаша Беппе,"бульвар Шевцовой, 1В, Калининград 236044 Россия",54.671677,20.501087
14926500,2020-12-15,Калининградская область,Калининград,Рестораны,,,СушиХаус,"Гагарина,  16б, Калининград 236038 Россия",54.71672,20.54187
6743980,2020-12-15,Калининградская область,Балтийск,Рестораны,,"Бар,Паб",Волна,"Ушакова, 34а, Балтийск 238520 Россия",54.65725,19.89968
21166121,2020-12-15,Калининградская область,Багратионовск,Рестораны,,,Суши-бар Тунец,"ул. Иркутско-Пинской Дивизии, 2, Багратионовск 238420 Россия",52.285484,104.289024
17746913,2020-12-15,Калининградская область,Советск,Рестораны,,,У Марины,"Искры, 38, Советск 238750 Россия",55.07747,21.88698
13281717,2020-12-15,Калининградская область,Зеленоградский район,Рестораны,,,Тай Китай,"Ул. Вокзальная, 2, Зеленоградск 238530 Россия",54.8541,19.95113
12215123,2020-12-15,Калининградская область,Зеленоградский район,Рестораны,,,Пиццерия Колобково,"ул. Победы, 16, Зеленоградск 238530 Россия",54.953613,20.466642
19357011,2020-12-15,Калининградская область,Правдинск,Рестораны,,Кафе,Огонь,"ул. Набережная, 7А, Правдинск 238400 Россия",54.44527,21.02147
19897168,2020-12-15,Калининградская область,Зеленоградский район,Рестораны,,,Konigsbacker,"Железнодорожная, 40, Зеленоградск 238326 Россия",54.95061,20.471052
21272921,2020-12-15,Калининградская область,Зеленоградский район,Рестораны,,Фастфуд,"Cafe ""Stanzia Z""","улица Тургенева 3B, Зеленоградск 238530 Россия",54.960266,20.47521
16852949,2020-12-15,Калининградская область,Пионерский,Рестораны,,,Pio Pizza,"Шаманова,  8а, Пионерский 238590 Россия",54.946968,20.231833
21169841,2020-12-15,Калининградская область,Черняховск,Рестораны,,,"Суши-бар ""Тунец""","Ленина, 3, Черняховск 238150 Россия",54.63736,21.81123
12639373,2020-12-15,Калининградская область,Черняховск,Рестораны,,,Валенсия,"ул. Железнодорожная, 9А, Черняховск 238150 Россия",54.6301,21.816875
15043033,2020-12-15,Калининградская область,Гурьевский район,Рестораны,,,Галкин двор,"Приозёрная, 9б, 236011 Россия",54.642467,20.515186
19896626,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"Каштановая аллея, 157, Калининград 236023 Россия",54.735703,20.463285
19896636,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"ул. Невского, 24-30, Калининград 236041 Россия",54.726635,20.527973
19896635,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"ул. Озерная, 1а, Калининград 236029 Россия",54.736034,20.509228
6129886,2020-12-15,Калининградская область,Калининград,Рестораны,,,Киевское,"Печатная, 26, Калининград 236005 Россия",54.67437,20.47806
6129907,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Хот-доги Turbo,"Калязинская, 1а, Калининград 236029 Россия",54.7258,20.50677
6129931,2020-12-15,Калининградская область,Калининград,Рестораны,,,Киевское,"Киевская, 76-78, Калининград 236005 Россия",54.68293,20.45941
6129930,2020-12-15,Калининградская область,Калининград,Рестораны,,Паб,Салерно,"Нарвская, 49е к1, Калининград 236022 Россия",54.72924,20.49603
6129875,2020-12-15,Калининградская область,Калининград,Рестораны,,,Баракуда,"Железнодорожная, 41, Калининград 236039 Россия",54.69291,20.50682
6129926,2020-12-15,Калининградская область,Калининград,Рестораны,,,Солонка,"Дзержинского, 246Б, Калининград 236034 Россия",54.69337,20.52531
6129807,2020-12-15,Калининградская область,Калининград,Рестораны,,,Светлана,"Портовая, 45 к1, Калининград 236039 Россия",54.70388,20.49027
6130057,2020-12-15,Калининградская область,Калининград,Рестораны,,,Хоттей,"Мира проспект, 125, Калининград 236010 Россия",54.77169,20.45198
21369439,2020-12-15,Калининградская область,Калининград,Рестораны,,,Пиццерия Puzetti,"ул. Фрунзе, 87/89, Калининград 236006 Россия",54.707176,20.513182
6129764,2020-12-15,Калининградская область,Калининград,Рестораны,,,Мираж,"Мира проспект, 136, Калининград 236010 Россия",54.77168,20.45189
6130074,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Ярослава,"Островского, 40а, Калининград 236008 Россия",54.74272,20.51579
19896600,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"Московский проспект, 40, Калининград 236006 Россия",54.709427,20.502863
19896607,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"ул. Фрунзе, 17-21, Калининград 236006 Россия",54.7114,20.51955
21169583,2020-12-15,Калининградская область,Калининград,Рестораны,,,"Суши-бар ""Тунец""","Аллея Смелых, 74, Калининград 236004 Россия",54.710426,20.452213
6129663,2020-12-15,Калининградская область,Калининград,Рестораны,,,Бинго,"Полтавская, 5, Калининград 236004 Россия",54.68119,20.52374
6129665,2020-12-15,Калининградская область,Калининград,Рестораны,,,Бонус-Плюс,"Подполковника Емельянова, 144, Калининград 236034 Россия",54.68338,20.53724
6129678,2020-12-15,Калининградская область,Калининград,Рестораны,,,Восточная кухня,"Черняховского, 15-15а, Калининград 236029 Россия",54.71855,20.50219
6129668,2020-12-15,Калининградская область,Калининград,Рестораны,,,Буффет,"Фрунзе, 15а, Калининград 236006 Россия",54.711693,20.519209
8349252,2020-12-15,Калининградская область,Калининград,Рестораны,,,Ринго,"Пролетарская, 55-61а, Калининград 236040 Россия",54.71162,20.51213
6744419,2020-12-15,Калининградская область,Калининград,Рестораны,,"Бар,Паб",Лидер,"Мира проспект, 78-80а, Калининград 236022 Россия",54.71971,20.48652
12079355,2020-12-15,Калининградская область,Калининград,Рестораны,,,Tavern Freihafen,"ул. Печатная, 51, Калининград 236005 Россия",54.67437,20.47806
6129627,2020-12-15,Калининградская область,Калининград,Рестораны,,,04,"Старшего Лейтенанта Сибирякова, 17, Калининград 236029 Россия",54.73651,20.50702
11549322,2020-12-15,Калининградская область,Калининград,Рестораны,,,Loft Cafe,"Правая Набережная, 7а, Калининград 236000 Россия",54.70596,20.48738
6129673,2020-12-15,Калининградская область,Калининград,Рестораны,,,Буффет,"Советский проспект, 159, Калининград 236023 Россия",54.72138,20.50007
6129654,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Американ Экспресс,"Ленинский проспект, 6, Калининград 236006 Россия",54.71593,20.50263
6129647,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Stop and Roll,"Мусоргского, 10, Калининград 236022 Россия",54.72488,20.49888
6129676,2020-12-15,Калининградская область,Калининград,Рестораны,,Паб,Валентина,"Киевская, 4, Калининград 236039 Россия",54.68293,20.45941
6129695,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,Баракуда,"Аллея Смелых, 122, Калининград 236011 Россия",54.6938,20.52253
20793013,2020-12-15,Калининградская область,Калининград,Рестораны,,,Совесть,"Театральный переулок, 1, Калининград 236022 Россия",54.71974,20.491621
6129727,2020-12-15,Калининградская область,Калининград,Рестораны,,,Комильфо,"Чернышевского пер, 2, Калининград 236022 Россия",54.72663,20.46821
6129735,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Кушать подано,"Черняховского, 15-15а, Калининград 236029 Россия",54.71855,20.50219
6129737,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Кулинар,"Машиностроительная, 60, Калининград 236011 Россия",54.67974,20.49475
6129729,2020-12-15,Калининградская область,Калининград,Рестораны,,,Кикко,"Московский проспект, 40, Калининград 236006 Россия",54.70987,20.491806
6129696,2020-12-15,Калининградская область,Калининград,Рестораны,,,Дельта,"Профессора Баранова, 30, Калининград 236029 Россия",54.7221,20.51345
14193704,2020-12-15,Калининградская область,Калининград,Рестораны,,,Дёнер Хит,"ул.А.Невского 24-30, Калининград 236016 Россия",54.72435,20.52537
14193696,2020-12-15,Калининградская область,Калининград,Рестораны,,,Дёнер Хит,"ул.Фрунзе 17-21, Калининград 236016 Россия",54.71156,20.52166
21169805,2020-12-15,Калининградская область,Калининград,Рестораны,,,"Суши-бар ""Тунец""","Шахматная, 2, Калининград 236038 Россия",54.73399,20.55412
6743798,2020-12-15,Калининградская область,Калининград,Рестораны,,"Бар,Паб",Бар на Московском проспекте,"Московский проспект, 133в, Калининград 236006 Россия",54.71081,20.49246
19896942,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"улица Олега Кошевого, 37А, Калининград 236044 Россия",54.66893,20.512915
15087689,2020-12-15,Калининградская область,Калининград,Рестораны,,,Crystal Bar,"Сергеева, 4, Калининград 236040 Россия",54.71468,20.51444
6632840,2020-12-15,Калининградская область,Калининград,Рестораны,,,Виктория,"4-я Большая Окружная ул., 35, Калининград 236009 Россия",54.75571,20.56188
8348531,2020-12-15,Калининградская область,Калининград,Рестораны,,,Парис,"Профессора Баранова, 34, Калининград 236029 Россия",54.7221,20.51345
12885616,2020-12-15,Калининградская область,Калининград,Рестораны,,,The Che Che,"Московский проспект, 171А, Калининград 236006 Россия",54.70987,20.491806
14200569,2020-12-15,Калининградская область,Калининград,Рестораны,,,Дёнер Хит,"Ulitsa Frunze, 17-21, Калининград 236016 Россия",54.71133,20.51931
21404081,2020-12-15,Калининградская область,Калининград,Рестораны,,,Мир на тарелки,"Энергетиков, 12, Калининград 238434 Россия",54.658028,20.550734
6681038,2020-12-15,Калининградская область,Калининград,Рестораны,,,Корона,"Магнитогорская ул., 1, Калининград 236013 Россия",54.72918,20.34498
8345409,2020-12-15,Калининградская область,Калининград,Рестораны,,,Кафе на Пионерской,"Пионерская, 61в, Калининград 236016 Россия",54.71338,20.52861
8345498,2020-12-15,Калининградская область,Калининград,Рестораны,,,"Кафе-Бистро на Советском проспекте, 159И","Советский проспект, 159и, Калининград 236023 Россия",54.7214,20.49999
19313447,2020-12-15,Калининградская область,Калининград,Рестораны,,,Буфито,"Челнокова, 11/1, Калининград 236001 Россия",54.73591,20.4964
14200587,2020-12-15,Калининградская область,Калининград,Рестораны,,,Дёнер Хит,"ул.А.Невского 137, Калининград 236008 Россия",54.72435,20.52537
14200584,2020-12-15,Калининградская область,Калининград,Рестораны,,,Дёнер Хит,"Ленинский проспект, 28/1, Калининград 236006 Россия",54.71599,20.5025
21373895,2020-12-15,Калининградская область,Калининград,Рестораны,,,Farfor,"Дзержинского, 130/1, Калининград 236004 Россия",54.683426,20.53359
8344115,2020-12-15,Калининградская область,Калининград,Рестораны,,"Бар,Паб",8 Футов,"Лейтенанта Катина, 86, Калининград 236010 Россия",54.72321,20.45943
6129687,2020-12-15,Калининградская область,Калининград,Рестораны,,,Горячая лепешка,"Интернациональная, 40а к2, Калининград 236011 Россия",54.67044,20.49818
21319480,2020-12-15,Калининградская область,Калининград,Рестораны,,Паб,КраШ Бар,"пр-т. Мира, 102 Вход со двора, Калининград 236010 Россия",54.721935,20.469408
10182641,2020-12-15,Калининградская область,Калининград,Рестораны,,,Пита Булл,"ул. Пролетарская, 87, Калининград 236040 Россия",54.71162,20.51213
19896340,2020-12-15,Калининградская область,Калининград,Рестораны,,,Марио,"ул. Киевская, 71, Калининград 236005 Россия",54.68152,20.482916
21387671,2020-12-15,Калининградская область,Калининград,Рестораны,,,Brioche Кафе,"Римская,  33/1, Калининград 236016 Россия",54.724094,20.537903
3763989,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,Амадеус,"ул. Горького, д. 17б, Калининград Россия",54.72436,20.50891
21346441,2020-12-15,Калининградская область,Калининград,Рестораны,,,Кениг Суши,"Аксакова 102, Калининград 236048 Россия",54.71059,20.57985
8347540,2020-12-15,Калининградская область,Калининград,Рестораны,,,Лагуна,"Коммунистическая, 23, Калининград 236005 Россия",54.68098,20.4839
6742978,2020-12-15,Калининградская область,Калининград,Рестораны,,"Бар,Паб",011,"Батальный пер, 4, Калининград 236011 Россия",54.67638,20.50095
8344397,2020-12-15,Калининградская область,Калининград,Рестораны,,,Аст,"Николая Карамзина, 4, Калининград 236044 Россия",54.66577,20.50452
19897166,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"Липовая Аллея, 2, Калининград 236038 Россия",54.73195,20.55055
6129918,2020-12-15,Калининградская область,Светлый,Рестораны,,,Кристина,"Молодёжная, 10, Светлый 238340 Россия",54.6738,20.13868
6130059,2020-12-15,Калининградская область,Светлый,Рестораны,,,Алёна,"Строительная, 15а, Светлый 238340 Россия",54.66142,20.10579
19288970,2020-12-15,Калининградская область,Шоссейное,Рестораны,,,IL GUSTO,"Верхняя, 2, Шоссейное 238350 Россия",54.66805,20.426453
6129904,2020-12-15,Калининградская область,Светлый,Рестораны,,Кафе,Light City,"Советская, 25, Светлый 238340 Россия",54.698875,20.254574
11779359,2020-12-15,Калининградская область,Светлый,Рестораны,,,Бар БУНКЕР,"Калининградская ул. 21, Светлый 238340 Россия",54.678112,20.138916
14182364,2020-12-15,Калининградская область,Калининград,Рестораны,,,Steckerl Fisch,"ул.Гагарина 55А, Калининград 236038 Россия",54.71672,20.54187
6129908,2020-12-15,Калининградская область,Светлый,Рестораны,,,Алина,"Красноармейская, 2, Светлый 238340 Россия",54.67402,20.13503
6129910,2020-12-15,Калининградская область,Светлый,Рестораны,,,Бриз,"Горького, 26, Светлый 238340 Россия",54.67927,20.14478
6129911,2020-12-15,Калининградская область,Светлый,Рестораны,,Фастфуд,Дублин,"Советская, 33, Светлый 238340 Россия",54.698875,20.254574
21169830,2020-12-15,Калининградская область,Светлый,Рестораны,,,"Суши-бар ""Тунец""","Калининградская, 2, Светлый 238340 Россия",54.67942,20.13858
6129912,2020-12-15,Калининградская область,Светлый,Рестораны,,,Дельфин,"Лизы Чайкиной, 8, Светлый 238340 Россия",54.67369,20.14094
6129917,2020-12-15,Калининградская область,Светлый,Рестораны,,,Оранж,"Калининградская, 15, Светлый 238340 Россия",54.67955,20.13884
8345754,2020-12-15,Калининградская область,Гурьевск,Рестораны,,,Шоколад,"Кирова, 5, Гурьевск 652780 Россия",54.72529,20.49526
21166273,2020-12-15,Калининградская область,Гурьевск,Рестораны,,,Суши-бар Тунец,"Советская, 10Б, Гурьевск 652782 Россия",54.777153,20.596695
6129622,2020-12-15,Калининградская область,Гурьевск,Рестораны,,,Харчевня,"Безымянная, 13, Гурьевск 238300 Россия",54.77982,20.61079
8351467,2020-12-15,Калининградская область,Гурьевск,Рестораны,,,Закусочная,"Калининградское шоссе, 3, Гурьевск 238300 Россия",54.766945,20.609371
6129628,2020-12-15,Калининградская область,Гурьевск,Рестораны,,Фастфуд,Стой-ка,"Калининградское шоссе, 3, Гурьевск 238300 Россия",54.766945,20.609371
8349391,2020-12-15,Калининградская область,Гурьевск,Рестораны,,,Садко,"Калининградское шоссе, 8, Гурьевск 238300 Россия",54.766945,20.609371
19897164,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"ул. Космонавта Леонова, 55, Калининград 236023 Россия",54.731327,20.480902
19897133,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"Куйбышева, 91Б, Калининград 236016 Россия",54.72587,20.537607
12507867,2020-12-15,Калининградская область,Калининград,Рестораны,,,Coffee Bus,"Театральная ул., 30 ТРЦ «Европа», Калининград 236022 Россия",54.715958,20.502972
8461225,2020-12-15,Калининградская область,Малое Исаково,Рестораны,,,Автокафе,"ул. Мелиоративная, д. 1, Малое Исаково 238310 Россия",54.738403,20.591822
3776415,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,Багира,"Победы проспект, 54а, Калининград 236010 Россия",54.71939,20.47359
19897150,2020-12-15,Калининградская область,Гурьевск,Рестораны,,,Konigsbacker,"ул. Крайняя, 1в, Гурьевск 238300 Россия",54.777306,20.596178
13973017,2020-12-15,Калининградская область,Калининград,Рестораны,,,Прожарка,"проспект Мира, 60, Калининград 236022 Россия",54.72098,20.48268
14193770,2020-12-15,Калининградская область,Калининград,Рестораны,,,Дёнер Хит,"ул.Борзова 93, Калининград 236023 Россия",54.73642,20.47937
14164908,2020-12-15,Калининградская область,Калининград,Рестораны,,,Sam’s Pizza,"ул. Красная 139А, Калининград 236023 Россия",54.72111,20.47519
14679595,2020-12-15,Калининградская область,Калининград,Рестораны,,,HanBarhan,"ул.Боткина 2А, Калининград 236016 Россия",54.7166,20.52397
19896946,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"ул. Красносельская, 85б, Калининград 236010 Россия",54.710426,20.452215
20060129,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,ENJOY,"Правая Набережная, 5а, Калининград 236010 Россия",54.70593,20.475378
8479093,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Блинца-ца,"ул. Мусоргского, д. 10а Фудкорт ТЦ Мега, Калининград 236022 Россия",54.72491,20.49881
14193720,2020-12-15,Калининградская область,Калининград,Рестораны,,,Дёнер Хит,"Пр-т Победы 118, Калининград Россия",54.72089,20.50282
14028408,2020-12-15,Калининградская область,Калининград,Рестораны,,,Backyard Grill,"ул. Лейтенанта Яналова, 1Б, Калининград 236022 Россия",54.73028,20.48839
3756759,2020-12-15,Калининградская область,Калининград,Рестораны,,"Бар,Паб",Каверн Паб,"Московский пр-кт, д. 175, Калининград 236006 Россия",54.7107,20.54748
19896939,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"ул. Петра Панина, 1, Калининград 236001 Россия",54.74637,20.495602
12857575,2020-12-15,Калининградская область,Калининград,Рестораны,,,Кофетека,"Проспект Мира, 9/11, Калининград 236040 Россия",54.71947,20.495056
21169596,2020-12-15,Калининградская область,Калининград,Рестораны,,,"Суши-бар ""Тунец""","Инженерная, 3, Калининград 236011 Россия",54.657703,20.102966
13568748,2020-12-15,Калининградская область,Калининград,Рестораны,,,Мармелад,"ул. Гагарина, 99 ТОЦ ""Cпортивный"", Калининград 236038 Россия",54.725105,20.549686
18818637,2020-12-15,Калининградская область,Калининград,Рестораны,,,Мариванна,"Театральный переулок, 3, Калининград Россия",54.719906,20.491428
19896801,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"ул. Черняховского, 15, Калининград 236029 Россия",54.71855,20.50219
6743419,2020-12-15,Калининградская область,Калининград,Рестораны,,"Бар,Паб",Некст,"Московский проспект, 133а-133Б, Калининград 236006 Россия",54.71081,20.49246
19432181,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,Oliva,"Богдана Хмельницкого, 33-37, Калининград 236039 Россия",54.69689,20.50437
19896624,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"Московский проспект, 231, Калининград 236006 Россия",54.708546,20.573185
8347595,2020-12-15,Калининградская область,Калининград,Рестораны,,,Леонардо,"Генерал-лейтенанта Озерова, 17Б, Калининград 236022 Россия",54.7257,20.49706
17664576,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Kosmushi & iFry,"Проспект Победы, 124, Калининград 236010 Россия",54.7122,20.433369
14421832,2020-12-15,Калининградская область,Калининград,Рестораны,,,Блин Ланч,"ул.Дзержинского 79/11/6 Павильон 6, Калининград 236004 Россия",54.69337,20.52531
19896909,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"Советский проспект, 234, Калининград 236023 Россия",54.749195,20.45849
6215737,2020-12-15,Калининградская область,Калининград,Рестораны,,,Сытый Папа,"проспект Московский, 121а, Калининград 236006 Россия",54.70987,20.491806
13153373,2020-12-15,Калининградская область,Калининград,Рестораны,,,Булочкино,"ул. Железнодорожная 13, Калининград 236039 Россия",54.6929,20.50706
12982908,2020-12-15,Калининградская область,Калининград,Рестораны,,,CityCoffee,"пл. Победы, 4а, Калининград 236010 Россия",54.72109,20.50125
14182373,2020-12-15,Калининградская область,Калининград,Рестораны,,,Бистро №1,"Советский проспект 125 3 этаж, Калининград 236023 Россия",54.74031,20.473015
19896594,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"Автомобильная улица, 22, Калининград 236011 Россия",54.67446,20.49028
6129762,2020-12-15,Калининградская область,Калининград,Рестораны,,,Минутка,"Дзержинского, 79 к9, Калининград 236004 Россия",54.68461,20.53505
6129753,2020-12-15,Калининградская область,Калининград,Рестораны,,,Минори,"Карла Маркса, 84-98, Калининград 236022 Россия",54.72901,20.48659
6129745,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Колибри,"Ермака, 3, Калининград 236022 Россия",54.7218,20.47834
6129792,2020-12-15,Калининградская область,Калининград,Рестораны,,,Пышка,"Генерал-лейтенанта Озерова, 17Б, Калининград 236022 Россия",54.7257,20.49706
6129768,2020-12-15,Калининградская область,Калининград,Рестораны,,,КофеTut,"Черняховского, 30, Калининград 236016 Россия",54.71855,20.50219
6129803,2020-12-15,Калининградская область,Калининград,Рестораны,,,Рыцарь,"Московский проспект, 177, Калининград 236001 Россия",54.70987,20.491806
6129804,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Родник плюс,"Карла Маркса, 17, Калининград 236022 Россия",54.72902,20.48651
8346294,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Елена,"Мореходная, 3а, Калининград 236039 Россия",54.70156,20.5058
6129841,2020-12-15,Калининградская область,Калининград,Рестораны,,,Сытый дворик,"Дачная, 6, Калининград 236001 Россия",54.71145,20.54539
8349842,2020-12-15,Калининградская область,Калининград,Рестораны,,,Смак,"Киевская, 54Б, Калининград 236005 Россия",54.68293,20.45941
14028907,2020-12-15,Калининградская область,Калининград,Рестораны,,,Китайский Вкус,"Ленинский проспект, 30, Калининград 236006 Россия",54.71593,20.50263
6129852,2020-12-15,Калининградская область,Калининград,Рестораны,,,Пастораль,"Аллея Смелых, 11-17, Калининград 236004 Россия",54.69373,20.52282
6129865,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Универсалпродукт,"Дзержинского, 73, Калининград 236004 Россия",54.69337,20.52531
3756844,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,ЕвроКебаб,"ул. Карла Маркса, д. 84, Калининград Россия",54.72562,20.46917
14200567,2020-12-15,Калининградская область,Калининград,Рестораны,,,Дёнер Хит,"ул.Дзержинского 130, Калининград 236004 Россия",54.69337,20.52531
13036021,2020-12-15,Калининградская область,Калининград,Рестораны,,,MK Pizza,"проспект Мира, д. 102, Калининград 236022 Россия",54.72199,20.46933
21357449,2020-12-15,Калининградская область,Калининград,Рестораны,,,"Суши-бар ""Тунец""","Менделеева 61, Калининград 236010 Россия",54.7122,20.43716
19896933,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"ул. Уральская, 18, Калининград 236022 Россия",54.72498,20.501999
21169618,2020-12-15,Калининградская область,Калининград,Рестораны,,,"Суши-бар "" Тунец ""","Горбунова, 3, Калининград 236019 Россия",54.710426,20.452213
19896889,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"Проспект Мира, 61-63, Калининград 236022 Россия",54.720432,20.473635
19896922,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"Нарвская улица, 112, Калининград 236001 Россия",54.74219,20.497097
6129888,2020-12-15,Калининградская область,Светлогорский район,Рестораны,,,Walburg,"Береговой пер, 1в, Светлогорск 238560 Россия",54.945633,20.144724
21341695,2020-12-15,Калининградская область,Светлогорский район,Рестораны,,,Bor-shi,"Улица Ленина 33, Светлогорск 238560 Россия",54.94413,20.146942
8344506,2020-12-15,Калининградская область,Светлогорский район,Рестораны,,,Баловень,"Калининградский проспект, 99, Светлогорск 238563 Россия",54.92679,20.17269
12886709,2020-12-15,Калининградская область,Гусев,Рестораны,,,Трио,"Пр. Ленина,  50А, Гусев 238055 Россия",54.59703,22.18247
8347384,2020-12-15,Калининградская область,Ладушкин,Рестораны,,"Бар,Паб",Корсар,"Почтовый пер, 4, Ладушкин 238460 Россия",54.57083,20.17407
21360032,2020-12-15,Калининградская область,Светлогорский район,Рестораны,,,Бор-Щи,"улица Ленина 33, Светлогорск 238560 Россия",54.943966,20.14705
21169827,2020-12-15,Калининградская область,Неман,Рестораны,,,"Суши-бар ""Тунец""","Советская, 1, Неман 238710 Россия",55.03854,22.02679
15127527,2020-12-15,Калининградская область,Калининград,Рестораны,,,Геркулес,"Аксакова,  133, Калининград 236003 Россия",54.71067,20.56752
21166174,2020-12-15,Калининградская область,Гвардейск,Рестораны,,,Суши-бар Тунец,"Тельмана, 24-В, Гвардейск 238210 Россия",54.652134,21.067036
8525935,2020-12-15,Калининградская область,Балтийск,Рестораны,,,Глазурь,"ул. Садовая, д. 15, Балтийск 238520 Россия",54.65468,19.90931
15233877,2020-12-15,Калининградская область,Калининград,Рестораны,,,Суши Мастер,"Мира, 58-60, Калининград 236019 Россия",54.721043,20.482578
3768511,2020-12-15,Калининградская область,Калининград,Рестораны,,,Алые паруса,"Ресторанная ул., 1, Калининград 236020 Россия",54.652134,20.359049
7034660,2020-12-15,Калининградская область,Калининград,Рестораны,,Бар,Паб Лондон,"Мира проспект, д. 33, Калининград 236022 Россия",54.720417,20.484846
8475355,2020-12-15,Калининградская область,Зеленоградский район,Рестораны,,,Сим-Сим,"ул. Дорожная 4, Переславское 238542 Россия",54.8174,20.280167
