с0_id,с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
21468456,2020-12-15,Липецкая область,Липецк,Рестораны,,,W.JUNI,"ул. Космонавтов, 5/5, Липецк 398016 Россия",52.616573,39.574856
17598663,2020-12-15,Липецкая область,Доброе,Рестораны,,"Кафе,Фастфуд",Handmade,"пер. Советский, 3г, Доброе Россия",52.85779,39.82844
7277519,2020-12-15,Липецкая область,Липецк,Рестораны,,,Сокол,"ул. Баумана, д. 1б, Липецк 398026 Россия",52.65448,39.68924
15274585,2020-12-15,Липецкая область,Елец,Рестораны,,,Кронберг,"Советская, 48, Елец 399770 Россия",52.61189,38.49575
8350710,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Топ Бирс,"Петра Смородина, 11, Липецк 398046 Россия",52.59321,39.54019
17728630,2020-12-15,Липецкая область,Елец,Рестораны,,,Везу кофе.ру,"Радиотехническая, 5 ТК ""Ваш Дом"" площадь Фонтана, Елец 399782 Россия",52.610294,38.47434
7211537,2020-12-15,Липецкая область,Усмань,Рестораны,,,Kафе-бар Стоун,"ул. Карла Маркса, 122В, Усмань 399373 Россия",52.059093,39.7401
20089548,2020-12-15,Липецкая область,Елец,Рестораны,,,Mybox,"Радиотехническая ул., 1а, корп. 2, Елец 399784 Россия",52.613403,38.471214
13231506,2020-12-15,Липецкая область,Лев Толстой,Рестораны,,,"Kафе ""Хуторок""","ул. Льва Толстого, 82, Лев Толстой 399870 Россия",53.2094,39.43486
8348804,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Пивной Дворъ,"Ульяны Громовой, 2, Липецк 398024 Россия",52.60287,39.57065
7213339,2020-12-15,Липецкая область,Липецк,Рестораны,,,Дикая утка,"Коммунистическая, 4, Липецк 398006 Россия",52.54457,39.57479
7213343,2020-12-15,Липецкая область,Липецк,Рестораны,,,Робинзон,"8 Марта, 9, Липецк 398001 Россия",52.60671,39.58506
7213344,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,У Василича,"Шуминского, 6, Липецк 398036 Россия",52.58456,39.51766
7213346,2020-12-15,Липецкая область,Липецк,Рестораны,,,Нива,"Полины Осипенко, 8, Липецк 398017 Россия",52.57877,39.61858
8348823,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Пивсоюз,"Хорошавина, 2, Липецк 398004 Россия",52.58454,39.51703
7213347,2020-12-15,Липецкая область,Липецк,Рестораны,,,Лас-Вегас,"Шерстобитова, 8, Липецк 398036 Россия",52.58237,39.51037
21373963,2020-12-15,Липецкая область,Липецк,Рестораны,,,Farfor,"Коммунальная, 8а, Липецк 398059 Россия",52.0258,37.88244
7277284,2020-12-15,Липецкая область,Липецк,Рестораны,,,Арго,"Заводская площадь, д. 3, Липецк 398007 Россия",52.63444,39.66007
8345648,2020-12-15,Липецкая область,Липецк,Рестораны,,,Чарка,"Мира проспект, 20, Липецк 398005 Россия",52.59109,39.61616
6745045,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Тайм Аут,"Космонавтов, 12, Липецк 398016 Россия",52.61791,39.58238
6743934,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Веста,"Крупской, 3а, Липецк 398005 Россия",52.5765,39.61303
6743919,2020-12-15,Липецкая область,Липецк,Рестораны,,Паб,Бухарест,"Стаханова, 49а, Липецк Россия",52.59613,39.53492
8344095,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",5 Оборотов,"Суворова, 20, Липецк 398017 Россия",52.58139,39.61513
6743931,2020-12-15,Липецкая область,Липецк,Рестораны,,Паб,Вайцен,"60 лет СССР проспект, 20/1, Липецк 398046 Россия",52.58487,39.54039
6745183,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Фора,"8 Марта, 36, Липецк 398001 Россия",52.60704,39.586758
6189428,2020-12-15,Липецкая область,Липецк,Рестораны,,,Аквамарин,"Стаханова, 35Б, Липецк 398036 Россия",52.59613,39.53492
6745175,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Фора,"Космонавтов, 98а, Липецк 398042 Россия",52.61791,39.58238
8351067,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Вдали От Жен,"Студёновская, 19, Липецк 398020 Россия",52.618366,39.616646
6189381,2020-12-15,Липецкая область,Липецк,Рестораны,,,Фаэтон,"Космонавтов, 70а, Липецк 398032 Россия",52.61791,39.58238
8348535,2020-12-15,Липецкая область,Липецк,Рестораны,,,Паровоз,"Гагарина, 106, Липецк 398016 Россия",52.61844,39.61644
6189382,2020-12-15,Липецкая область,Липецк,Рестораны,,,Фарт,"Победы площадь, 6а, Липецк 398001 Россия",52.60329,39.57497
6189397,2020-12-15,Липецкая область,Липецк,Рестораны,,,Ялта,"Водопьянова, 15, Липецк 398046 Россия",52.58836,39.54952
6189396,2020-12-15,Липецкая область,Липецк,Рестораны,,,Шампур,"Победы проспект, 1Б, Липецк 398024 Россия",52.60199,39.57224
6189399,2020-12-15,Липецкая область,Липецк,Рестораны,,,Шашлычная,"Водопьянова, 15/3, Липецк 398046 Россия",52.58836,39.54952
6745185,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Фора,"60 лет СССР проспект, 37, Липецк 398036 Россия",52.58446,39.5425
8551449,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Mr. Beers,"ул. Скороходова, д. 1г, Липецк 398001 Россия",52.60534,39.59491
13438230,2020-12-15,Липецкая область,Липецк,Рестораны,,Кафе,Крафт Бургер,"ул. Меркулова, 10а, Липецк 398046 Россия",52.59082,39.54623
21290992,2020-12-15,Липецкая область,Липецк,Рестораны,,,Solovey,"Московская 75А, Липецк 398042 Россия",52.608486,39.529465
6745190,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Фора,"Победы проспект, 59Б, Липецк 398024 Россия",52.60199,39.57224
6189507,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,Липка,"Космонавтов, 44/3, Липецк 398043 Россия",52.61791,39.58238
15662893,2020-12-15,Липецкая область,Липецк,Рестораны,,,Brutal Panda Bar,"Интернациональная,  41, Липецк 398050 Россия",52.61183,39.59999
